1;arms_factory;875.00;10.63;1524.00;4.54;0
1;arms_factory;929.00;10.25;1555.00;5.74;0
1;arms_factory;868.00;10.23;1563.00;3.58;0
1;arms_factory;871.00;10.57;1516.00;5.14;0
1;arms_factory;824.00;10.10;1583.00;1.52;0
1;arms_factory;861.00;11.05;1523.00;4.19;0
1;industrial_complex;882.00;10.78;1532.00;2.03;0
1;industrial_complex;825.00;10.28;1575.00;5.05;0
1;industrial_complex;853.00;10.78;1538.00;6.25;0
1;industrial_complex;888.00;10.75;1525.00;4.09;0
1;industrial_complex;913.00;10.53;1570.00;0.47;0
1;industrial_complex;851.00;10.25;1572.00;2.04;0
1;air_base;923.00;10.23;1567.00;4.70;0
1;naval_base;793.00;9.50;1585.00;-1.37;17832
1;naval_base;793.00;10.20;1548.00;-1.57;17832
1;naval_base;796.00;9.70;1566.00;-1.97;17832
1;naval_base;817.00;10.10;1609.00;-4.58;18906
1;naval_base;845.00;10.15;1582.00;-2.98;18906
1;naval_base;816.00;10.10;1594.00;-4.25;18906
1;naval_base;818.00;10.10;1586.00;-3.66;18906
1;naval_base;795.00;9.50;1562.00;-2.11;17832
1;naval_base;882.00;10.28;1582.00;-3.06;18409
1;naval_base;865.00;10.10;1575.00;-2.98;18409
1;naval_base;828.00;10.10;1588.00;-2.92;18906
1;naval_base;789.00;9.50;1593.00;-1.57;17832
1;naval_base;799.00;9.50;1539.00;-2.74;17832
1;naval_base;850.00;10.13;1581.00;-2.82;18906
1;naval_base;889.00;10.28;1582.00;-2.55;18409
1;bunker;880.00;10.55;1556.00;4.76;0
1;bunker;811.00;10.30;1612.00;2.61;0
1;bunker;841.00;10.30;1574.00;2.71;0
1;bunker;821.00;10.68;1525.00;0.55;0
1;bunker;865.00;10.28;1553.00;3.21;0
1;bunker;918.00;10.50;1555.00;4.77;0
1;bunker;931.00;10.20;1562.00;1.16;0
1;bunker;837.00;10.55;1563.00;5.28;0
1;bunker;814.00;10.50;1564.00;0.20;0
1;bunker;893.00;10.73;1516.00;3.22;0
1;bunker;865.00;10.73;1529.00;5.88;0
1;bunker;846.00;10.55;1549.00;2.26;0
1;bunker;849.00;10.30;1561.00;0.11;0
1;bunker;902.00;10.55;1563.00;1.67;0
1;bunker;852.00;10.75;1522.00;5.79;0
1;bunker;878.00;10.75;1535.00;0.71;0
1;bunker;879.00;10.20;1576.00;4.83;0
1;bunker;870.00;10.40;1539.00;0.11;0
1;bunker;905.00;10.60;1544.00;2.78;0
1;bunker;800.00;10.20;1586.00;5.44;0
1;bunker;913.00;10.60;1539.00;2.17;0
1;bunker;814.00;10.68;1548.00;3.38;0
1;bunker;871.00;10.78;1523.00;1.22;0
1;bunker;830.00;10.80;1533.00;5.34;0
1;bunker;927.00;10.50;1540.00;5.45;0
1;bunker;808.00;10.32;1535.00;3.29;0
1;bunker;863.00;10.15;1570.00;5.95;0
1;bunker;921.00;10.35;1566.00;2.33;0
1;bunker;813.00;10.55;1559.00;3.89;0
1;bunker;798.00;10.23;1559.00;1.73;0
1;bunker;896.00;10.60;1562.00;4.40;0
1;bunker;805.00;10.10;1590.00;0.78;0
1;bunker;795.00;10.32;1596.00;2.34;0
1;bunker;811.00;10.10;1583.00;0.18;0
1;bunker;892.00;10.73;1506.00;2.84;0
1;bunker;920.00;10.60;1533.00;5.50;0
1;bunker;833.00;10.50;1529.00;2.24;0
1;bunker;795.00;10.20;1544.00;3.45;0
1;bunker;795.00;10.20;1526.00;1.29;0
1;bunker;926.00;10.50;1546.00;2.85;0
1;bunker;821.00;10.10;1585.00;5.51;0
1;bunker;900.00;10.68;1513.00;1.90;0
1;bunker;908.00;10.18;1585.00;6.02;0
1;bunker;853.00;10.30;1573.00;6.12;0
1;bunker;857.00;10.10;1568.00;3.96;0
1;bunker;923.00;10.32;1574.00;1.80;0
1;bunker;864.00;10.53;1512.00;4.46;0
1;bunker;916.00;10.25;1577.00;6.03;0
1;bunker;868.00;10.48;1511.00;2.41;0
1;coastal_bunker;814.00;10.10;1596.00;-4.25;0
1;coastal_bunker;836.00;10.20;1584.00;-2.98;0
1;coastal_bunker;808.00;9.85;1614.00;-2.27;0
1;coastal_bunker;883.00;10.32;1582.00;-3.06;0
1;coastal_bunker;791.00;10.10;1537.00;-2.74;0
1;coastal_bunker;832.00;10.25;1585.00;-2.92;0
1;coastal_bunker;856.00;10.13;1578.00;-3.61;0
1;coastal_bunker;817.00;10.10;1587.00;-3.66;0
1;coastal_bunker;792.00;9.50;1546.00;-1.57;0
1;coastal_bunker;795.00;9.50;1563.00;-2.11;0
1;coastal_bunker;794.00;9.50;1583.00;-1.37;0
1;coastal_bunker;794.00;9.53;1569.00;-1.97;0
1;coastal_bunker;870.00;10.28;1576.00;-2.98;0
1;coastal_bunker;890.00;10.30;1582.00;-2.55;0
1;coastal_bunker;792.00;9.73;1591.00;-1.57;0
1;dockyard;790.00;10.32;1617.00;-2.27;0
1;anti_air_building;908.00;10.60;1544.00;5.14;0
1;anti_air_building;820.00;10.32;1559.00;0.41;0
1;anti_air_building;808.00;10.18;1598.00;4.54;0
1;synthetic_refinery;911.00;10.60;1535.00;0.92;0
1;fuel_silo;872.00;10.25;1566.00;2.48;0
1;radar_station;866.00;10.28;1554.00;1.05;0
1;rocket_site;836.00;10.18;1582.00;2.98;0
1;nuclear_reactor;874.00;10.28;1558.00;4.19;0
2;arms_factory;1277.00;11.05;1032.00;3.58;0
2;arms_factory;1308.00;11.40;1028.00;5.14;0
2;arms_factory;1311.00;11.18;987.00;1.52;0
2;arms_factory;1315.00;11.50;1023.00;4.19;0
2;arms_factory;1309.00;10.98;1022.00;2.03;0
2;arms_factory;1278.00;11.40;1033.00;5.05;0
2;industrial_complex;1308.00;11.88;1029.00;6.25;0
2;industrial_complex;1290.00;11.32;1048.00;4.09;0
2;industrial_complex;1321.00;11.38;1025.00;0.47;0
2;industrial_complex;1304.00;13.98;1023.00;2.04;0
2;industrial_complex;1324.00;10.15;1018.00;4.70;0
2;industrial_complex;1309.00;12.50;1030.00;2.54;0
2;air_base;1295.00;10.73;1049.00;3.74;0
2;naval_base;1276.00;11.35;1024.00;-1.77;18637
